,Date,underlyingPrice,alphas,betas,longRun,estimatedVolatility
41,2024-04-04,167.6163330078125,0.04815104156996395,0.9377862618986763,0.01673329485517307,0.2214517575995083
42,2024-04-05,168.3708953857422,0.04779403480506256,0.9382210454905008,0.01664749705348445,0.216967026913845
43,2024-04-08,167.2489624023438,0.047559650755929106,0.9385165688287519,0.016580194608905325,0.21345718709521394
44,2024-04-09,168.4602355957031,0.04793966252386832,0.9382221835728011,0.0166220053117207,0.21056503123142248
45,2024-04-10,166.5837249755859,0.04809939841744236,0.9381129351219439,0.016646204231508335,0.2099484789707873
46,2024-04-11,173.7919616699219,0.04825819706869077,0.9371988472368155,0.017076545673911238,0.25540010612481817
47,2024-04-12,175.2912139892578,0.04800781574998441,0.937592121288184,0.017064676313114382,0.25094846182837366
48,2024-04-15,171.4587249755859,0.04860412822147744,0.9368826298469666,0.017151554259305535,0.25761006217010113
49,2024-04-16,168.1723327636719,0.04813265956938906,0.9371032699378351,0.016997280933621732,0.25982082818981844
50,2024-04-17,166.8021697998047,0.0481419358027896,0.9372302461811263,0.01702272196478146,0.25525383597423346
51,2024-04-18,165.8489990234375,0.04779161428626206,0.9376919464749982,0.016981120532267312,0.24974929374178778
52,2024-04-19,163.8235473632812,0.04796008385243295,0.9376422789681343,0.017036407032312552,0.24788458069790403
53,2024-04-22,164.6575622558594,0.04781300662925372,0.9379437322114569,0.017041983261243777,0.24277541543027686
54,2024-04-23,165.7099914550781,0.04719267468562884,0.9383430942909232,0.01682439831002293,0.23762861868764631
55,2024-04-24,167.8148956298828,0.047395334881756505,0.9382234450876007,0.016874292313369614,0.23659862265436488
56,2024-04-25,168.6786804199219,0.046125336479206344,0.9390822354233221,0.016487197121039406,0.2308917579104522
57,2024-04-26,168.0928955078125,0.046482797540997,0.938752836878909,0.016507362325773073,0.2262885006327676
58,2024-04-29,172.262939453125,0.0443650615977249,0.9406387059440469,0.016214189903446384,0.23580533056618097
59,2024-04-30,169.1155700683594,0.04261982311234514,0.9424899184911452,0.016025763170488695,0.23798448467723668
60,2024-05-01,168.0928955078125,0.04316685808282862,0.9419120330981858,0.016056167116278833,0.2340892192117664
61,2024-05-02,171.7963104248047,0.04402495504022426,0.9409809554532593,0.016200731688696075,0.2410464459693214
62,2024-05-03,182.072509765625,0.046563708318507854,0.937736449869843,0.016866715693317533,0.3110607630652574
63,2024-05-06,180.4144287109375,0.04065166302262733,0.9439415744782431,0.016211914011079662,0.29536111545308474
64,2024-05-07,181.0994720458984,0.04080782851382883,0.9438378869445666,0.01622022883966764,0.28916647629260267
65,2024-05-08,181.4370727539062,0.039011869673248045,0.9458442250284111,0.016034307324736635,0.2804735485471096
66,2024-05-09,183.2540435791016,0.0390545347487979,0.9458016784729517,0.01602559047060926,0.27633360309185634
67,2024-05-10,181.9913787841797,0.034823215765635025,0.9504355906639648,0.01559136572761925,0.2667938996558487
68,2024-05-13,185.2026824951172,0.03457533532991939,0.9507138042932395,0.015571114668844317,0.26664714153050184
69,2024-05-14,186.3460388183594,0.033503425161405184,0.9519416784174723,0.015453992923708951,0.2612152244714095
70,2024-05-15,188.6228179931641,0.03400759244074972,0.951385482785882,0.015487784733403984,0.2593863361578407
71,2024-05-16,188.7421112060547,0.03351271980093701,0.9519407149447918,0.015414047354587151,0.2542407773354949
72,2024-05-17,188.7719421386719,0.029027614926210296,0.9569589754466341,0.014970402030993124,0.2464553554489666
73,2024-05-20,189.9351654052734,0.028742069176078862,0.9573004554939186,0.014919311605202629,0.24297391257569093
74,2024-05-21,191.2375946044922,0.02941909523842701,0.9565048854635229,0.014948210496942867,0.24030223031753398
75,2024-05-22,189.7959594726562,0.02784125825928744,0.9583314274360294,0.014786565174107012,0.23669856134127762
76,2024-05-23,185.7992248535156,0.028290188622879228,0.957812967712792,0.01486248409711608,0.2405328890090484
77,2024-05-24,188.8813018798828,0.02911553926831949,0.9568787755932667,0.014940331832731918,0.24160963516253867
78,2024-05-28,188.8912353515625,0.02893853452251691,0.9570837560302398,0.01489065220098118,0.23774352185111464
79,2024-05-29,189.1895141601562,0.027381078352757257,0.9587888062177985,0.014714299103373974,0.233466743476944
80,2024-05-30,190.1837310791016,0.0279911528959892,0.9580982422314961,0.014733942863458213,0.23067554064846355
81,2024-05-31,191.13818359375,0.028623108750426035,0.9574047850863233,0.014756189974675224,0.22781337478322197
82,2024-06-03,192.9078674316406,0.02890634750249244,0.9570986875095435,0.014758431008182063,0.2259009375378944
83,2024-06-04,193.2260284423828,0.027689798643882806,0.9582780182051001,0.014596705283320176,0.2223874630427999
84,2024-06-05,194.7372283935547,0.028353007848239034,0.957549202734259,0.014625498437932642,0.22023531388214346
85,2024-06-06,193.3552703857422,0.028661727246644654,0.9571956345004893,0.014619596015268585,0.21789746503778662
86,2024-06-07,195.7513580322266,0.029210134444079425,0.9566725153882819,0.014665794329811207,0.21745349505529138
87,2024-06-10,192.0031280517578,0.02826128332835796,0.9575588494638471,0.014612834138304567,0.22089694929092776
88,2024-06-11,205.9519805908203,0.026766519812717913,0.9594646816291486,0.015519808269560932,0.28865074243986
89,2024-06-12,211.8377838134766,0.026668565103333264,0.9592002768484895,0.015500764717064708,0.29328132234418874
90,2024-06-13,213.0010070800781,0.026604459301860194,0.9594413937962992,0.015495253495873664,0.2889224130704475
91,2024-06-14,211.2611083984375,0.026242639860986208,0.9599559554516859,0.015456698143297422,0.28456490294477627
92,2024-06-17,215.4169464111328,0.025265913095068905,0.9607197461581225,0.015341436342787507,0.2827802737218762
93,2024-06-18,213.0506896972656,0.025357365645505895,0.9607469649446857,0.015348293747802512,0.2802141261024938
94,2024-06-20,208.4673614501953,0.025120746123917775,0.9608484914931857,0.015323925424864425,0.2811309174970893
95,2024-06-21,206.2900390625,0.0253012982656186,0.9608118543519485,0.015340883722311687,0.27864746563811055
96,2024-06-24,206.9362640380859,0.024911583905312982,0.9612865511817205,0.015289665509471155,0.27409389932288825
97,2024-06-25,207.8609161376953,0.024461196281429648,0.9617743444919687,0.015228157421278109,0.2697539704871573
98,2024-06-26,212.0167236328125,0.025025161117854095,0.9613211283989549,0.01530180606775984,0.27147954075880093
